name,latitude,longitude,date_of_occurrence
THEFT,41.919761019,-87.692212373,2024-07-14T18:00:00.000
THEFT,41.951598576,-87.652032469,2024-07-14T18:00:00.000
ASSAULT,41.764249446,-87.584322847,2024-07-14T18:00:00.000
CRIMINAL DAMAGE,41.773147883,-87.605034743,2024-07-14T18:00:00.000
CRIMINAL DAMAGE,41.90775888,-87.666392648,2024-07-14T18:00:00.000
CRIMINAL TRESPASS,41.896943556,-87.624206307,2024-07-14T18:00:00.000
THEFT,41.971161427,-87.686563647,2024-07-14T18:00:00.000
WEAPONS VIOLATION,41.895550165,-87.706907742,2024-07-14T18:01:00.000
BATTERY,41.786735319,-87.665162422,2024-07-14T18:03:00.000
WEAPONS VIOLATION,41.867479691,-87.623045118,2024-07-14T18:04:00.000
BATTERY,41.941380901,-87.702780071,2024-07-14T18:07:00.000
ROBBERY,41.881864751,-87.706931266,2024-07-14T18:07:00.000
WEAPONS VIOLATION,41.952286233,-87.781627142,2024-07-14T18:09:00.000
ASSAULT,41.653206549,-87.53625593,2024-07-14T18:15:00.000
ROBBERY,41.76465218,-87.663782441,2024-07-14T18:15:00.000
ASSAULT,41.963432382,-87.683891521,2024-07-14T18:15:00.000
BATTERY,41.705937942,-87.537707016,2024-07-14T18:15:00.000
BATTERY,41.850611727,-87.733387928,2024-07-14T18:15:00.000
BATTERY,41.760394404,-87.68313528,2024-07-14T18:16:00.000
THEFT,41.929743818,-87.684273777,2024-07-14T18:20:00.000
ROBBERY,41.900686563,-87.684520374,2024-07-14T18:26:00.000
BATTERY,41.670596065,-87.636095316,2024-07-14T18:30:00.000
WEAPONS VIOLATION,41.78415004,-87.667972221,2024-07-14T18:30:00.000
BURGLARY,41.754724423,-87.554667078,2024-07-14T18:30:00.000
THEFT,41.876909148,-87.628426538,2024-07-14T18:30:00.000
BATTERY,41.736543764,-87.611893239,2024-07-14T18:33:00.000
THEFT,41.873785671,-87.697441626,2024-07-14T18:36:00.000
WEAPONS VIOLATION,41.741345291,-87.622740398,2024-07-14T18:39:00.000
ASSAULT,41.793344009,-87.714222406,2024-07-14T18:40:00.000
BATTERY,41.82584526,-87.600559684,2024-07-14T18:41:00.000
BATTERY,41.89359747,-87.763514715,2024-07-14T18:42:00.000
THEFT,41.799562177,-87.587582914,2024-07-14T18:43:00.000
CRIMINAL DAMAGE,41.900023934,-87.623092297,2024-07-14T18:45:00.000
MOTOR VEHICLE THEFT,41.815839859,-87.619771503,2024-07-14T18:45:00.000
ROBBERY,41.920288835,-87.685045692,2024-07-14T18:49:00.000
HOMICIDE,41.73388491,-87.669311927,2024-07-14T18:50:00.000
CRIMINAL TRESPASS,41.791664664,-87.665738295,2024-07-14T18:50:00.000
BATTERY,41.802413509,-87.592677218,2024-07-14T18:54:00.000
ROBBERY,41.922449384,-87.690564997,2024-07-14T19:00:00.000
MOTOR VEHICLE THEFT,41.80046853,-87.667190956,2024-07-14T19:00:00.000
DECEPTIVE PRACTICE,41.967298691,-87.71822208,2024-07-14T19:00:00.000
THEFT,41.880026057,-87.651978078,2024-07-14T19:00:00.000
THEFT,41.791438452,-87.692517267,2024-07-14T19:00:00.000
ASSAULT,41.834276087,-87.65653664,2024-07-14T19:00:00.000
CRIMINAL DAMAGE,41.892907808,-87.641013705,2024-07-14T19:00:00.000
THEFT,41.976762981,-87.900983721,2024-07-14T19:00:00.000
THEFT,41.908444923,-87.752236623,2024-07-14T19:00:00.000
THEFT,41.93583435,-87.720428323,2024-07-14T19:00:00.000
ROBBERY,41.78415004,-87.667972221,2024-07-14T19:00:00.000
MOTOR VEHICLE THEFT,41.980271216,-87.689321795,2024-07-14T19:00:00.000
THEFT,41.98153615,-87.696675914,2024-07-14T19:00:00.000
WEAPONS VIOLATION,41.873510659,-87.720554136,2024-07-14T19:01:00.000
ROBBERY,41.928557934,-87.764952936,2024-07-14T19:05:00.000
OTHER OFFENSE,41.769546206,-87.663944167,2024-07-14T19:05:00.000
THEFT,41.977281854,-87.836609734,2024-07-14T19:05:00.000
BATTERY,41.884185493,-87.653689256,2024-07-14T19:06:00.000
BATTERY,41.654858727,-87.615824426,2024-07-14T19:13:00.000
THEFT,41.734547924,-87.585594973,2024-07-14T19:15:00.000
BATTERY,41.720735398,-87.538912778,2024-07-14T19:16:00.000
CRIMINAL DAMAGE,41.837585073,-87.646267101,2024-07-14T19:16:00.000
ROBBERY,41.933917489,-87.769980782,2024-07-14T19:16:00.000
THEFT,41.881348623,-87.674525788,2024-07-14T19:20:00.000
OTHER OFFENSE,41.885371501,-87.744190203,2024-07-14T19:20:00.000
THEFT,41.88171846,-87.627760426,2024-07-14T19:21:00.000
WEAPONS VIOLATION,41.896285,-87.667298068,2024-07-14T19:28:00.000
THEFT,41.891990384,-87.611461502,2024-07-14T19:29:00.000
ROBBERY,41.97683009,-87.656426849,2024-07-14T19:30:00.000
THEFT,41.918587833,-87.67642831,2024-07-14T19:40:00.000
WEAPONS VIOLATION,41.728448318,-87.663619977,2024-07-14T19:43:00.000
BATTERY,41.844227884,-87.726467148,2024-07-14T19:43:00.000
NARCOTICS,41.885369466,-87.63243193,2024-07-14T19:45:00.000
BATTERY,41.812213795,-87.704136552,2024-07-14T19:47:00.000
INTERFERENCE WITH PUBLIC OFFICER,41.770199922,-87.644541548,2024-07-14T19:48:00.000
ROBBERY,41.830929961,-87.632145515,2024-07-14T19:50:00.000
THEFT,42.013866692,-87.668810442,2024-07-14T20:00:00.000
BATTERY,41.89926911,-87.698503866,2024-07-14T20:00:00.000
BURGLARY,41.967138396,-87.710884153,2024-07-14T20:00:00.000
MOTOR VEHICLE THEFT,41.898581827,-87.680662833,2024-07-14T20:00:00.000
OTHER OFFENSE,41.90293367,-87.774180098,2024-07-14T20:00:00.000
CRIMINAL DAMAGE,41.749188459,-87.577157733,2024-07-14T20:00:00.000
CRIMINAL TRESPASS,41.763769218,-87.621004858,2024-07-14T20:00:00.000
THEFT,41.87493626,-87.748170814,2024-07-14T20:00:00.000
CRIMINAL DAMAGE,41.911148688,-87.636018557,2024-07-14T20:00:00.000
THEFT,41.866623953,-87.772939962,2024-07-14T20:00:00.000
THEFT,41.783281511,-87.596267007,2024-07-14T20:00:00.000
MOTOR VEHICLE THEFT,41.814305552,-87.61972984,2024-07-14T20:00:00.000
ROBBERY,41.792950049,-87.710892789,2024-07-14T20:00:00.000
NARCOTICS,41.868165405,-87.62743954,2024-07-14T20:01:00.000
WEAPONS VIOLATION,41.782319,-87.587874415,2024-07-14T20:02:00.000
CRIMINAL DAMAGE,41.94511676,-87.823431675,2024-07-14T20:02:00.000
BATTERY,41.78346533,-87.706771637,2024-07-14T20:05:00.000
ASSAULT,41.743794318,-87.562464878,2024-07-14T20:06:00.000
ROBBERY,41.883822914,-87.706203384,2024-07-14T20:08:00.000
ROBBERY,41.764767468,-87.624890245,2024-07-14T20:08:00.000
CRIMINAL DAMAGE,41.755388165,-87.634416036,2024-07-14T20:12:00.000
BATTERY,41.915907985,-87.733842274,2024-07-14T20:15:00.000
ASSAULT,41.931354319,-87.759988862,2024-07-14T20:18:00.000
BATTERY,41.78333868,-87.615699111,2024-07-14T20:18:00.000
WEAPONS VIOLATION,41.864273052,-87.660181581,2024-07-14T20:23:00.000
THEFT,41.928076536,-87.785606186,2024-07-14T20:28:00.000
OTHER OFFENSE,41.95669111,-87.777728834,2024-07-14T20:28:00.000
ROBBERY,41.766555312,-87.623323691,2024-07-14T20:30:00.000
CRIMINAL TRESPASS,41.708738923,-87.60893009,2024-07-14T20:30:00.000
MOTOR VEHICLE THEFT,41.809351171,-87.618691752,2024-07-14T20:30:00.000
CRIMINAL DAMAGE,42.01198963,-87.703356318,2024-07-14T20:30:00.000
BATTERY,41.906827741,-87.755880834,2024-07-14T20:30:00.000
WEAPONS VIOLATION,41.876594167,-87.715751218,2024-07-14T20:35:00.000
ASSAULT,42.012814161,-87.664299029,2024-07-14T20:38:00.000
CRIMINAL DAMAGE,41.813684558,-87.697130384,2024-07-14T20:40:00.000
ASSAULT,41.748285033,-87.552055115,2024-07-14T20:49:00.000
THEFT,41.859746945,-87.630270643,2024-07-14T20:49:00.000
CRIMINAL DAMAGE,41.651431329,-87.527258234,2024-07-14T20:50:00.000
WEAPONS VIOLATION,41.857990709,-87.653996056,2024-07-14T20:50:00.000
BATTERY,41.893191653,-87.675766722,2024-07-14T20:51:00.000
THEFT,41.994019837,-87.713281946,2024-07-14T20:51:00.000
MOTOR VEHICLE THEFT,42.02253408,-87.673787937,2024-07-14T21:00:00.000
CRIMINAL SEXUAL ASSAULT,41.924660033,-87.647663376,2024-07-14T21:00:00.000
MOTOR VEHICLE THEFT,41.78366417,-87.688645773,2024-07-14T21:00:00.000
BATTERY,41.801238916,-87.662345434,2024-07-14T21:00:00.000
THEFT,41.819068693,-87.70008535,2024-07-14T21:00:00.000
THEFT,41.861559271,-87.65976218,2024-07-14T21:00:00.000
THEFT,41.897501514,-87.693011738,2024-07-14T21:00:00.000
THEFT,41.791285015,-87.660872437,2024-07-14T21:00:00.000
THEFT,41.878515178,-87.771330561,2024-07-14T21:00:00.000
BATTERY,41.926210895,-87.640866889,2024-07-14T21:00:00.000
BURGLARY,41.915907985,-87.733842274,2024-07-14T21:12:00.000
THEFT,41.90416925,-87.628685126,2024-07-14T21:13:00.000
OTHER OFFENSE,41.777737221,-87.778121304,2024-07-14T21:13:00.000
THEFT,41.938430626,-87.637643663,2024-07-14T21:15:00.000
WEAPONS VIOLATION,41.713282872,-87.64178731,2024-07-14T21:15:00.000
ASSAULT,41.826363084,-87.63297685,2024-07-14T21:16:00.000
BATTERY,41.910756532,-87.694554556,2024-07-14T21:18:00.000
BATTERY,41.895982869,-87.628183771,2024-07-14T21:18:00.000
WEAPONS VIOLATION,41.749281782,-87.577160302,2024-07-14T21:19:00.000
BATTERY,41.853067647,-87.69912978,2024-07-14T21:22:00.000
ASSAULT,41.791664664,-87.665738295,2024-07-14T21:22:00.000
BATTERY,41.69522655,-87.642467755,2024-07-14T21:24:00.000
CRIMINAL DAMAGE,41.75119031,-87.569878083,2024-07-14T21:25:00.000
BURGLARY,41.851345703,-87.685621192,2024-07-14T21:26:00.000
BATTERY,41.926210895,-87.640866889,2024-07-14T21:30:00.000
MOTOR VEHICLE THEFT,41.805745127,-87.747117311,2024-07-14T21:30:00.000
BATTERY,41.682192242,-87.637222142,2024-07-14T21:30:00.000
WEAPONS VIOLATION,41.798957576,-87.659857028,2024-07-14T21:32:00.000
BATTERY,41.9764212,-87.904976266,2024-07-14T21:35:00.000
WEAPONS VIOLATION,41.940859558,-87.728811981,2024-07-14T21:38:00.000
WEAPONS VIOLATION,41.741763172,-87.694363502,2024-07-14T21:40:00.000
WEAPONS VIOLATION,41.78131246,-87.605950633,2024-07-14T21:44:00.000
MOTOR VEHICLE THEFT,41.895666933,-87.758071314,2024-07-14T21:45:00.000
BURGLARY,41.673548279,-87.616795523,2024-07-14T21:45:00.000
CRIMINAL DAMAGE,41.880735548,-87.72506426,2024-07-14T21:47:00.000
NARCOTICS,41.771475336,-87.661574276,2024-07-14T21:49:00.000
BATTERY,41.797383158,-87.585462773,2024-07-14T21:50:00.000
CRIMINAL DAMAGE,41.754993661,-87.719051353,2024-07-14T21:58:00.000
MOTOR VEHICLE THEFT,41.821876579,-87.613067701,2024-07-14T21:58:00.000
BATTERY,41.852692376,-87.643088278,2024-07-14T22:00:00.000
THEFT,41.791487025,-87.801508377,2024-07-14T22:00:00.000
THEFT,41.764682386,-87.663785792,2024-07-14T22:00:00.000
CRIMINAL DAMAGE,41.947660678,-87.770565586,2024-07-14T22:00:00.000
BATTERY,41.697086882,-87.620840409,2024-07-14T22:00:00.000
MOTOR VEHICLE THEFT,41.785130087,-87.622220458,2024-07-14T22:00:00.000
THEFT,41.892165801,-87.683082408,2024-07-14T22:00:00.000
BATTERY,41.713279339,-87.65361381,2024-07-14T22:01:00.000
CRIMINAL DAMAGE,41.717416303,-87.617663684,2024-07-14T22:02:00.000
THEFT,41.951695185,-87.668986061,2024-07-14T22:05:00.000
CRIMINAL DAMAGE,41.894115212,-87.724823465,2024-07-14T22:10:00.000
OTHER OFFENSE,41.706484372,-87.608263246,2024-07-14T22:15:00.000
ASSAULT,41.861335178,-87.625690175,2024-07-14T22:16:00.000
CRIMINAL DAMAGE,41.709100495,-87.566941031,2024-07-14T22:24:00.000
BATTERY,41.796437881,-87.693875715,2024-07-14T22:30:00.000
CRIMINAL SEXUAL ASSAULT,41.903100708,-87.682442497,2024-07-14T22:30:00.000
BATTERY,41.863672174,-87.732436167,2024-07-14T22:30:00.000
BATTERY,41.791092856,-87.685212364,2024-07-14T22:30:00.000
BATTERY,41.854649511,-87.705335883,2024-07-14T22:30:00.000
BATTERY,41.964668412,-87.712367943,2024-07-14T22:30:00.000
BATTERY,41.873219626,-87.675868666,2024-07-14T22:30:00.000
BATTERY,41.753819454,-87.644126664,2024-07-14T22:35:00.000
BATTERY,41.894122134,-87.719934772,2024-07-14T22:35:00.000
OTHER OFFENSE,41.722443927,-87.643242243,2024-07-14T22:36:00.000
ASSAULT,41.738571636,-87.555096737,2024-07-14T22:49:00.000
OTHER OFFENSE,41.892559086,-87.623450463,2024-07-14T22:53:00.000
BATTERY,41.968014689,-87.688180325,2024-07-14T23:00:00.000
ROBBERY,41.894859359,-87.764528249,2024-07-14T23:00:00.000
THEFT,41.725693099,-87.605420741,2024-07-14T23:00:00.000
BATTERY,41.811381273,-87.697971177,2024-07-14T23:00:00.000
BURGLARY,41.73604738,-87.645511127,2024-07-14T23:00:00.000
BATTERY,41.902923197,-87.697288509,2024-07-14T23:00:00.000
THEFT,41.81468686,-87.710264178,2024-07-14T23:05:00.000
ASSAULT,41.954535555,-87.651221802,2024-07-14T23:10:00.000
BATTERY,41.773464027,-87.662825628,2024-07-14T23:13:00.000
ROBBERY,41.752864125,-87.584440569,2024-07-14T23:15:00.000
BATTERY,41.774420323,-87.599715574,2024-07-14T23:20:00.000
THEFT,41.92238713,-87.786628596,2024-07-14T23:20:00.000
MOTOR VEHICLE THEFT,41.904318172,-87.665072945,2024-07-14T23:20:00.000
ROBBERY,41.934481276,-87.730764952,2024-07-14T23:26:00.000
CRIMINAL SEXUAL ASSAULT,41.970870402,-87.688978901,2024-07-14T23:30:00.000
ROBBERY,41.749927422,-87.644025375,2024-07-14T23:30:00.000
ASSAULT,41.778923367,-87.70624024,2024-07-14T23:30:00.000
THEFT,41.852198325,-87.674377204,2024-07-14T23:35:00.000
OTHER OFFENSE,41.752624597,-87.578451393,2024-07-14T23:40:00.000
ASSAULT,41.898315757,-87.705290246,2024-07-14T23:45:00.000
THEFT,41.653642987,-87.616705148,2024-07-14T23:45:00.000
ROBBERY,41.93991842,-87.653288878,2024-07-14T23:50:00.000
BATTERY,41.941853433,-87.830173076,2024-07-14T23:51:00.000
CRIMINAL DAMAGE,41.749287997,-87.572282625,2024-07-14T23:54:00.000
CRIMINAL DAMAGE,41.736277427,-87.62510451,2024-07-14T23:54:00.000
DECEPTIVE PRACTICE,41.79290166,-87.751396529,2024-07-14T23:59:00.000
CRIMINAL DAMAGE,41.936108254,-87.664296457,2024-07-15T00:00:00.000
DECEPTIVE PRACTICE,41.763617284,-87.585858685,2024-07-15T00:00:00.000
ASSAULT,41.74792601,-87.663373604,2024-07-15T00:00:00.000
DECEPTIVE PRACTICE,41.70145123,-87.715840704,2024-07-15T00:00:00.000
DECEPTIVE PRACTICE,41.808417911,-87.685767695,2024-07-15T00:00:00.000
DECEPTIVE PRACTICE,41.939539695,-87.762613366,2024-07-15T00:00:00.000
CRIMINAL DAMAGE,41.897230664,-87.721862775,2024-07-15T00:00:00.000
THEFT,41.918243555,-87.644373781,2024-07-15T00:00:00.000
CRIMINAL DAMAGE,41.762401633,-87.587558861,2024-07-15T00:00:00.000
MOTOR VEHICLE THEFT,41.898581827,-87.680662833,2024-07-15T00:00:00.000
DECEPTIVE PRACTICE,41.985473908,-87.6586893,2024-07-15T00:00:00.000
OTHER OFFENSE,41.787184653,-87.718091461,2024-07-15T00:00:00.000
THEFT,41.918243555,-87.644373781,2024-07-15T00:00:00.000
DECEPTIVE PRACTICE,41.91022554,-87.696286545,2024-07-15T00:00:00.000
CRIMINAL SEXUAL ASSAULT,41.867191464,-87.716095047,2024-07-15T00:00:00.000
MOTOR VEHICLE THEFT,41.903898198,-87.726335881,2024-07-15T00:00:00.000
DECEPTIVE PRACTICE,41.905574629,-87.736223906,2024-07-15T00:00:00.000
DECEPTIVE PRACTICE,41.798254713,-87.696366166,2024-07-15T00:00:00.000
SEX OFFENSE,41.880399049,-87.669273412,2024-07-15T00:00:00.000
CRIMINAL DAMAGE,41.897939199,-87.684452683,2024-07-15T00:00:00.000
BURGLARY,41.805278163,-87.722283092,2024-07-15T00:00:00.000
DECEPTIVE PRACTICE,41.708029389,-87.569290282,2024-07-15T00:00:00.000
DECEPTIVE PRACTICE,41.96266678,-87.731745902,2024-07-15T00:00:00.000
CRIMINAL SEXUAL ASSAULT,41.897529308,-87.627523969,2024-07-15T00:00:00.000
THEFT,41.883500187,-87.627876698,2024-07-15T00:00:00.000
